CBSA_CODE,YEAR,MONTH,unemployment_rate_monthly
38300,2021,10,4.8
38300,2021,11,4.1
38300,2021,12,3.8
38300,2022,1,5.0
38300,2022,2,4.8
38300,2022,3,4.4
38300,2022,4,3.9
38300,2022,5,4.0
38300,2022,6,4.7
38300,2022,7,4.7
38300,2022,8,5.2
38300,2022,9,3.6
38300,2022,10,3.8
38300,2022,11,3.7
38300,2022,12,3.7
38300,2023,1,4.4
38300,2023,2,4.5
38300,2023,3,3.9
38300,2023,4,3.1
38300,2023,5,3.5
38300,2023,6,3.8
38300,2023,7,3.9
38300,2023,8,4.4
38300,2023,9,3.2
38300,2023,10,3.3
38300,2023,11,3.1
38300,2023,12,3.2
38300,2024,1,3.9
38300,2024,2,4.0
38300,2024,3,3.6
38300,2024,4,3.1
38300,2024,5,3.3
38300,2024,6,3.9
38300,2024,7,4.2
38300,2024,8,4.4
38300,2024,9,3.1
38300,2024,10,3.4
38300,2024,11,3.3
38300,2024,12,3.3
38300,2025,1,4.5
38300,2025,2,4.3
38300,2025,3,3.9
38300,2025,4,3.5
38300,2025,5,3.6
38300,2025,6,4.2
38300,2025,7,4.4
38300,2025,8,4.6
38300,2025,9,3.9
38300,2025,11,3.6
38300,2025,12,3.6
38340,2009,1,8.0
38340,2009,2,8.4
38340,2009,3,8.5
38340,2009,4,7.4
38340,2009,5,7.6
38340,2009,6,7.7
38340,2009,7,7.6
38340,2009,8,7.3
38340,2009,9,7.5
38340,2009,10,7.4
38340,2009,11,7.5
38340,2009,12,8.1
38340,2010,1,10.1
38340,2010,2,10.0
38340,2010,3,9.8
38340,2010,4,8.6
38340,2010,5,8.3
38340,2010,6,8.1
38340,2010,7,8.1
38340,2010,8,7.7
38340,2010,9,7.8
38340,2010,10,7.6
38340,2010,11,8.2
38340,2010,12,8.4
38340,2011,1,9.5
38340,2011,2,9.2
38340,2011,3,8.9
38340,2011,4,7.9
38340,2011,5,7.8
38340,2011,6,7.8
38340,2011,7,7.6
38340,2011,8,7.2
38340,2011,9,7.3
38340,2011,10,7.0
38340,2011,11,6.9
38340,2011,12,7.3
38340,2012,1,8.4
38340,2012,2,8.3
38340,2012,3,7.9
38340,2012,4,7.0
38340,2012,5,7.1
38340,2012,6,7.3
38340,2012,7,7.4
38340,2012,8,6.9
38340,2012,9,7.0
38340,2012,10,6.9
38340,2012,11,6.9
38340,2012,12,7.5
38340,2013,1,8.8
38340,2013,2,8.3
38340,2013,3,8.0
38340,2013,4,7.1
38340,2013,5,7.3
38340,2013,6,7.4
38340,2013,7,7.2
38340,2013,8,6.8
38340,2013,9,6.9
38340,2013,10,6.8
38340,2013,11,6.9
38340,2013,12,6.9
38340,2014,1,7.8
38340,2014,2,8.0
38340,2014,3,7.7
38340,2014,4,6.7
38340,2014,5,6.6
38340,2014,6,6.5
38340,2014,7,6.6
38340,2014,8,6.1
38340,2014,9,5.9
38340,2014,10,5.5
38340,2014,11,5.7
38340,2014,12,5.9
38340,2015,1,6.8
38340,2015,2,6.5
38340,2015,3,6.2
38340,2015,4,5.4
38340,2015,5,5.4
38340,2015,6,5.2
38340,2015,7,5.2
38340,2015,8,4.8
38340,2015,9,4.7
38340,2015,10,4.7
38340,2015,11,4.8
38340,2015,12,5.2
38340,2016,1,5.8
38340,2016,2,5.7
38340,2016,3,5.5
38340,2016,4,4.6
38340,2016,5,4.4
38340,2016,6,4.5
38340,2016,7,4.4
38340,2016,8,4.0
38340,2016,9,3.9
38340,2016,10,3.8
38340,2016,11,3.7
38340,2016,12,4.4
38340,2017,1,5.5
38340,2017,2,5.5
38340,2017,3,5.1
38340,2017,4,4.4
38340,2017,5,4.4
38340,2017,6,4.3
38340,2017,7,4.2
38340,2017,8,4.1
38340,2017,9,3.9
38340,2017,10,3.7
38340,2017,11,3.8
38340,2017,12,4.3
38340,2018,1,5.4
38340,2018,2,5.4
38340,2018,3,5.0
38340,2018,4,4.2
38340,2018,5,4.0
38340,2018,6,4.1
38340,2018,7,3.9
38340,2018,8,3.5
38340,2018,9,3.4
38340,2018,10,3.3
38340,2018,11,3.4
38340,2018,12,4.1
38340,2019,1,4.9
38340,2019,2,4.7
38340,2019,3,4.3
38340,2019,4,3.4
38340,2019,5,3.4
38340,2019,6,3.5
38340,2019,7,3.4
38340,2019,8,3.4
38340,2019,9,3.0
38340,2019,10,2.9
38340,2019,11,3.0
38340,2019,12,3.6
38340,2020,1,4.6
38340,2020,2,4.4
38340,2020,3,4.8
38340,2020,4,18.3
38340,2020,5,14.1
38340,2020,6,14.0
38340,2020,7,13.0
38340,2020,8,10.2
38340,2020,9,9.4
38340,2020,10,8.1
38340,2020,11,7.9
38340,2020,12,8.1
38340,2021,1,8.5
38340,2021,2,8.3
38340,2021,3,7.7
38340,2021,4,6.7
38340,2021,5,6.1
38340,2021,6,6.5
38340,2021,7,6.0
38340,2021,8,5.5
38340,2021,9,4.9
38340,2021,10,4.6
38340,2021,11,4.2
38340,2021,12,4.3
38340,2022,1,5.3
38340,2022,2,5.2
38340,2022,3,4.7
38340,2022,4,3.9
38340,2022,5,3.9
38340,2022,6,4.1
38340,2022,7,4.0
38340,2022,8,4.0
38340,2022,9,3.6
38340,2022,10,3.6
38340,2022,11,3.8
38340,2022,12,4.1
38340,2023,1,4.8
38340,2023,2,4.9
38340,2023,3,4.3
38340,2023,4,3.1
38340,2023,5,3.4
38340,2023,6,3.6
38340,2023,7,3.5
38340,2023,8,3.5
38340,2023,9,3.1
38340,2023,10,3.3
38340,2023,11,3.3
38340,2023,12,3.7
38340,2024,1,4.5
38340,2024,2,4.7
38340,2024,3,4.4
38340,2024,4,3.6
38340,2024,5,3.8
38340,2024,6,4.1
38340,2024,7,4.2
38340,2024,8,4.0
38340,2024,9,3.4
38340,2024,10,3.7
38340,2024,11,3.8
38340,2024,12,4.2
38340,2025,1,4.9
38340,2025,2,5.3
38340,2025,3,5.2
38340,2025,4,4.7
38340,2025,5,5.0
38340,2025,6,4.4
38340,2025,7,4.3
38340,2025,8,4.2
38340,2025,9,4.0
38340,2025,11,4.8
38340,2025,12,4.9
38380,2009,1,5.4
38380,2009,2,5.7
38380,2009,3,5.4
38380,2009,4,4.9
38380,2009,5,5.6
38380,2009,6,7.3
38380,2009,7,7.2
38380,2009,8,6.7
38380,2009,9,6.6
38380,2009,10,6.3
38380,2009,11,6.1
38380,2009,12,6.3
38380,2010,1,7.9
38380,2010,2,8.4
38380,2010,3,7.5
38380,2010,4,7.1
38380,2010,5,6.9
38380,2010,6,8.0
38380,2010,7,8.2
38380,2010,8,7.9
38380,2010,9,7.4
38380,2010,10,7.0
38380,2010,11,7.4
38380,2010,12,7.3
38380,2011,1,8.4
38380,2011,2,8.4
38380,2011,3,7.5
38380,2011,4,7.2
38380,2011,5,7.5
38380,2011,6,8.8
38380,2011,7,8.7
38380,2011,8,8.1
38380,2011,9,7.9
38380,2011,10,7.3
38380,2011,11,6.8
38380,2011,12,6.9
38380,2012,1,7.4
38380,2012,2,7.4
38380,2012,3,7.1
38380,2012,4,6.2
38380,2012,5,6.6
38380,2012,6,7.8
38380,2012,7,7.7
38380,2012,8,6.9
38380,2012,9,6.1
38380,2012,10,5.9
38380,2012,11,5.9
38380,2012,12,6.5
38380,2013,1,7.6
38380,2013,2,12.4
38380,2013,3,12.6
38380,2013,4,14.2
38380,2013,5,14.2
38380,2013,6,15.1
38380,2013,7,14.3
38380,2013,8,13.6
38380,2013,9,12.9
38380,2013,10,12.1
38380,2013,11,11.6
38380,2013,12,10.9
38380,2014,1,11.2
38380,2014,2,11.3
38380,2014,3,11.0
38380,2014,4,9.0
38380,2014,5,9.0
38380,2014,6,9.7
38380,2014,7,9.7
38380,2014,8,9.0
38380,2014,9,7.9
38380,2014,10,7.2
38380,2014,11,7.2
38380,2014,12,6.6
38380,2015,1,7.6
38380,2015,2,7.3
38380,2015,3,6.8
38380,2015,4,5.9
38380,2015,5,6.2
38380,2015,6,7.0
38380,2015,7,6.8
38380,2015,8,6.0
38380,2015,9,5.7
38380,2015,10,5.3
38380,2015,11,5.3
38380,2015,12,5.0
38380,2016,1,5.0
38380,2016,2,4.8
38380,2016,3,4.8
38380,2016,4,4.4
38380,2016,5,4.3
38380,2016,6,5.5
38380,2016,7,5.7
38380,2016,8,5.1
38380,2016,9,4.9
38380,2016,10,4.6
38380,2016,11,4.3
38380,2016,12,4.5
38380,2017,1,5.0
38380,2017,2,5.1
38380,2017,3,5.0
38380,2017,4,4.3
38380,2017,5,4.3
38380,2017,6,5.3
38380,2017,7,5.3
38380,2017,8,4.7
38380,2017,9,4.0
38380,2017,10,3.7
38380,2017,11,3.7
38380,2017,12,3.7
38380,2018,1,4.1
38380,2018,2,4.3
38380,2018,3,4.6
38380,2018,4,3.9
38380,2018,5,3.9
38380,2018,6,5.1
38380,2018,7,5.0
38380,2018,8,4.3
38380,2018,9,4.2
38380,2018,10,3.9
38380,2018,11,3.7
38380,2018,12,3.9
38380,2019,1,4.3
38380,2019,2,4.1
38380,2019,3,4.2
38380,2019,4,3.3
38380,2019,5,3.5
38380,2019,6,4.5
38380,2019,7,4.6
38380,2019,8,3.8
38380,2019,9,3.6
38380,2019,10,3.4
38380,2019,11,3.4
38380,2019,12,3.3
38380,2020,1,4.0
38380,2020,2,3.8
38380,2020,3,5.6
38380,2020,4,7.1
38380,2020,5,7.5
38380,2020,6,7.8
38380,2020,7,7.2
38380,2020,8,5.5
38380,2020,9,5.2
38380,2020,10,4.8
38380,2020,11,5.1
38380,2020,12,5.7
38380,2021,1,6.2
38380,2021,2,6.0
38380,2021,3,5.6
38380,2021,4,4.9
38380,2021,5,5.0
38380,2021,6,6.3
38380,2021,7,5.7
38380,2021,8,5.0
38380,2021,9,4.7
38380,2021,10,4.3
38380,2021,11,4.1
38380,2021,12,3.8
38380,2022,1,4.5
38380,2022,2,4.2
38380,2022,3,3.6
38380,2022,4,3.4
38380,2022,5,3.6
38380,2022,6,4.8
38380,2022,7,4.5
38380,2022,8,4.3
38380,2022,9,3.9
38380,2022,10,4.2
38380,2022,11,4.3
38380,2022,12,3.8
38380,2023,1,4.4
38380,2023,2,4.5
38380,2023,3,4.3
38380,2023,4,3.4
38380,2023,5,3.8
38380,2023,6,4.6
38380,2023,7,4.6
38380,2023,8,4.1
38380,2023,9,3.8
38380,2023,10,4.1
38380,2023,11,3.4
38380,2023,12,3.4
38380,2024,1,4.0
38380,2024,2,4.6
38380,2024,3,4.2
38380,2024,4,3.3
38380,2024,5,3.7
38380,2024,6,4.8
38380,2024,7,4.8
38380,2024,8,4.3
38380,2024,9,3.9
38380,2024,10,3.9
38380,2024,11,3.9
38380,2024,12,3.5
38380,2025,1,4.2
38380,2025,2,4.3
38380,2025,3,4.1
38380,2025,4,3.5
38380,2025,5,4.0
38380,2025,6,4.7
38380,2025,7,4.8
38380,2025,8,4.7
38380,2025,9,4.3
38380,2025,11,4.0
38380,2025,12,3.7
38420,2009,1,7.8
38420,2009,2,8.9
38420,2009,3,8.6
38420,2009,4,7.3
38420,2009,5,7.6
38420,2009,6,8.4
38420,2009,7,8.3
38420,2009,8,7.7
38420,2009,9,7.0
38420,2009,10,6.8
38420,2009,11,6.7
38420,2009,12,7.4
38420,2010,1,8.9
38420,2010,2,9.1
38420,2010,3,8.8
38420,2010,4,7.0
38420,2010,5,7.0
38420,2010,6,7.6
38420,2010,7,7.5
38420,2010,8,7.3
38420,2010,9,6.6
38420,2010,10,6.2
38420,2010,11,6.1
38420,2010,12,6.5
38420,2011,1,7.9
38420,2011,2,7.9
38420,2011,3,7.5
38420,2011,4,6.5
38420,2011,5,6.2
38420,2011,6,7.4
38420,2011,7,6.9
38420,2011,8,6.7
38420,2011,9,6.0
38420,2011,10,5.6
38420,2011,11,5.4
38420,2011,12,5.4
38420,2012,1,6.9
38420,2012,2,7.3
38420,2012,3,6.6
38420,2012,4,5.4
38420,2012,5,5.7
38420,2012,6,6.6
38420,2012,7,6.4
38420,2012,8,6.3
38420,2012,9,5.0
38420,2012,10,4.5
38420,2012,11,4.7
38420,2012,12,5.2
38420,2013,1,7.4
38420,2013,2,7.2
38420,2013,3,6.8
38420,2013,4,5.9
38420,2013,5,5.7
38420,2013,6,6.5
38420,2013,7,6.1
38420,2013,8,5.6
38420,2013,9,4.9
38420,2013,10,4.7
38420,2013,11,4.6
38420,2013,12,4.9
38420,2014,1,6.1
38420,2014,2,6.4
38420,2014,3,6.1
38420,2014,4,4.7
38420,2014,5,4.4
38420,2014,6,5.2
38420,2014,7,5.0
38420,2014,8,4.4
38420,2014,9,3.7
38420,2014,10,3.5
38420,2014,11,3.6
38420,2014,12,4.0
38420,2015,1,5.1
38420,2015,2,5.4
38420,2015,3,5.0
38420,2015,4,4.0
38420,2015,5,4.4
38420,2015,6,4.7
38420,2015,7,4.3
38420,2015,8,3.8
38420,2015,9,3.4
38420,2015,10,3.4
38420,2015,11,3.6
38420,2015,12,4.1
38420,2016,1,4.8
38420,2016,2,5.1
38420,2016,3,4.7
38420,2016,4,3.6
38420,2016,5,3.6
38420,2016,6,4.3
38420,2016,7,4.0
38420,2016,8,3.4
38420,2016,9,3.1
38420,2016,10,2.9
38420,2016,11,2.8
38420,2016,12,3.1
38420,2017,1,4.4
38420,2017,2,4.3
38420,2017,3,4.0
38420,2017,4,2.8
38420,2017,5,2.8
38420,2017,6,3.5
38420,2017,7,3.4
38420,2017,8,3.0
38420,2017,9,2.4
38420,2017,10,2.2
38420,2017,11,2.2
38420,2017,12,2.4
38420,2018,1,3.5
38420,2018,2,3.9
38420,2018,3,3.5
38420,2018,4,2.6
38420,2018,5,2.5
38420,2018,6,3.4
38420,2018,7,3.0
38420,2018,8,2.5
38420,2018,9,2.0
38420,2018,10,2.1
38420,2018,11,2.1
38420,2018,12,2.5
38420,2019,1,3.6
38420,2019,2,3.8
38420,2019,3,3.7
38420,2019,4,2.9
38420,2019,5,3.0
38420,2019,6,3.6
38420,2019,7,3.1
38420,2019,8,3.1
38420,2019,9,2.5
38420,2019,10,2.3
38420,2019,11,2.5
38420,2019,12,2.9
38420,2020,1,3.9
38420,2020,2,3.8
38420,2020,3,4.0
38420,2020,4,10.5
38420,2020,5,9.8
38420,2020,6,7.5
38420,2020,7,6.0
38420,2020,8,4.6
38420,2020,9,3.9
38420,2020,10,3.3
38420,2020,11,3.3
38420,2020,12,3.4
38420,2021,1,4.0
38420,2021,2,4.4
38420,2021,3,4.0
38420,2021,4,3.1
38420,2021,5,2.8
38420,2021,6,3.6
38420,2021,7,2.9
38420,2021,8,2.9
38420,2021,9,2.3
38420,2021,10,2.3
38420,2021,11,2.0
38420,2021,12,2.0
38420,2022,1,3.2
38420,2022,2,3.6
38420,2022,3,3.2
38420,2022,4,2.4
38420,2022,5,2.1
38420,2022,6,3.0
38420,2022,7,2.7
38420,2022,8,2.6
38420,2022,9,2.3
38420,2022,10,2.3
38420,2022,11,2.0
38420,2022,12,2.1
38420,2023,1,3.0
38420,2023,2,3.4
38420,2023,3,3.0
38420,2023,4,2.2
38420,2023,5,2.2
38420,2023,6,2.9
38420,2023,7,2.8
38420,2023,8,3.2
38420,2023,9,2.5
38420,2023,10,2.4
38420,2023,11,2.1
38420,2023,12,2.3
38420,2024,1,2.9
38420,2024,2,3.3
38420,2024,3,3.2
38420,2024,4,2.5
38420,2024,5,2.7
38420,2024,6,3.4
38420,2024,7,3.4
38420,2024,8,3.3
38420,2024,9,2.7
38420,2024,10,2.6
38420,2024,11,3.0
38420,2024,12,3.1
38420,2025,1,3.7
38420,2025,2,4.0
38420,2025,3,3.6
38420,2025,4,3.0
38420,2025,5,3.1
38420,2025,6,3.0
38420,2025,7,3.1
38420,2025,8,3.2
38420,2025,9,2.7
38420,2025,11,2.7
38420,2025,12,3.1
38460,2009,1,9.7
38460,2009,2,10.3
38460,2009,3,10.1
38460,2009,4,9.4
38460,2009,5,9.3
38460,2009,6,9.6
38460,2009,7,9.3
38460,2009,8,9.2
38460,2009,9,8.9
38460,2009,10,9.1
38460,2009,11,9.0
38460,2009,12,9.8
38460,2010,1,10.9
38460,2010,2,10.6
38460,2010,3,10.7
38460,2010,4,10.3
38460,2010,5,9.6
38460,2010,6,10.0
38460,2010,7,10.2
38460,2010,8,9.8
38460,2010,9,9.4
38460,2010,10,9.3
38460,2010,11,9.7
38460,2010,12,9.9
38460,2011,1,11.0
38460,2011,2,10.8
38460,2011,3,10.4
38460,2011,4,9.7
38460,2011,5,9.3
38460,2011,6,9.8
38460,2011,7,9.9
38460,2011,8,9.6
38460,2011,9,8.9
38460,2011,10,8.7
38460,2011,11,8.6
38460,2011,12,9.3
38460,2012,1,10.7
38460,2012,2,10.8
38460,2012,3,10.4
38460,2012,4,9.5
38460,2012,5,9.3
38460,2012,6,9.8
38460,2012,7,9.9
38460,2012,8,9.6
38460,2012,9,8.6
38460,2012,10,8.6
38460,2012,11,8.4
38460,2012,12,9.3
38460,2013,1,10.6
38460,2013,2,10.0
38460,2013,3,9.4
38460,2013,4,8.9
38460,2013,5,8.3
38460,2013,6,8.7
38460,2013,7,8.5
38460,2013,8,8.1
38460,2013,9,7.4
38460,2013,10,7.4
38460,2013,11,7.4
38460,2013,12,7.4
38460,2014,1,8.3
38460,2014,2,8.1
38460,2014,3,7.7
38460,2014,4,6.7
38460,2014,5,6.3
38460,2014,6,6.6
38460,2014,7,6.7
38460,2014,8,6.4
38460,2014,9,5.6
38460,2014,10,5.5
38460,2014,11,5.8
38460,2014,12,6.0
38460,2015,1,7.2
38460,2015,2,6.8
38460,2015,3,6.3
38460,2015,4,6.1
38460,2015,5,5.8
38460,2015,6,6.0
38460,2015,7,6.2
38460,2015,8,5.6
38460,2015,9,5.0
38460,2015,10,4.8
38460,2015,11,5.0
38460,2015,12,5.2
38460,2016,1,6.1
38460,2016,2,5.8
38460,2016,3,5.8
38460,2016,4,5.4
38460,2016,5,4.8
38460,2016,6,5.3
38460,2016,7,5.5
38460,2016,8,5.6
38460,2016,9,5.1
38460,2016,10,5.0
38460,2016,11,5.0
38460,2016,12,5.4
38460,2017,1,6.3
38460,2017,2,6.2
38460,2017,3,5.7
38460,2017,4,5.5
38460,2017,5,4.9
38460,2017,6,5.1
38460,2017,7,5.2
38460,2017,8,5.3
38460,2017,9,4.5
38460,2017,10,4.4
38460,2017,11,4.6
38460,2017,12,4.9
38460,2018,1,5.8
38460,2018,2,5.8
38460,2018,3,5.2
38460,2018,4,4.5
38460,2018,5,3.8
38460,2018,6,4.4
38460,2018,7,4.3
38460,2018,8,3.9
38460,2018,9,3.4
38460,2018,10,3.4
38460,2018,11,3.4
38460,2018,12,4.1
38460,2019,1,5.0
38460,2019,2,4.8
38460,2019,3,4.5
38460,2019,4,4.0
38460,2019,5,3.7
38460,2019,6,3.9
38460,2019,7,4.5
38460,2019,8,4.2
38460,2019,9,3.6
38460,2019,10,3.7
38460,2019,11,3.9
38460,2019,12,4.5
38460,2020,1,5.6
38460,2020,2,5.2
38460,2020,3,6.0
38460,2020,4,17.9
38460,2020,5,13.3
38460,2020,6,9.3
38460,2020,7,9.0
38460,2020,8,6.5
38460,2020,9,5.6
38460,2020,10,4.8
38460,2020,11,4.7
38460,2020,12,5.7
38460,2021,1,6.9
38460,2021,2,6.5
38460,2021,3,5.9
38460,2021,4,5.0
38460,2021,5,4.4
38460,2021,6,5.0
38460,2021,7,5.1
38460,2021,8,4.7
38460,2021,9,3.6
38460,2021,10,3.4
38460,2021,11,3.1
38460,2021,12,2.9
38460,2022,1,4.0
38460,2022,2,4.1
38460,2022,3,3.7
38460,2022,4,3.1
38460,2022,5,2.9
38460,2022,6,3.3
38460,2022,7,3.8
38460,2022,8,3.9
38460,2022,9,2.9
38460,2022,10,2.6
38460,2022,11,2.9
38460,2022,12,3.1
38460,2023,1,4.1
38460,2023,2,3.9
38460,2023,3,3.5
38460,2023,4,2.9
38460,2023,5,2.9
38460,2023,6,3.2
38460,2023,7,3.5
38460,2023,8,3.7
38460,2023,9,3.1
38460,2023,10,3.2
38460,2023,11,3.2
38460,2023,12,3.7
38460,2024,1,4.4
38460,2024,2,4.5
38460,2024,3,4.1
38460,2024,4,3.6
38460,2024,5,3.3
38460,2024,6,3.6
38460,2024,7,4.1
38460,2024,8,4.0
38460,2024,9,3.0
38460,2024,10,3.1
38460,2024,11,3.5
38460,2024,12,3.7
38460,2025,1,4.7
38460,2025,2,4.9
38460,2025,3,4.4
38460,2025,4,3.4
38460,2025,5,3.2
38460,2025,6,3.5
38460,2025,7,4.2
38460,2025,8,4.3
38460,2025,9,3.9
38460,2025,11,3.7
38460,2025,12,3.8
38500,2009,1,14.6
38500,2009,2,14.8
38500,2009,3,15.1
38500,2009,4,13.7
38500,2009,5,13.6
38500,2009,6,13.4
38500,2009,7,13.4
38500,2009,8,12.8
38500,2009,9,12.2
38500,2009,10,12.0
38500,2009,11,12.2
38500,2009,12,12.5
38500,2010,1,13.1
38500,2010,2,12.9
38500,2010,3,12.5
38500,2010,4,11.0
38500,2010,5,10.5
38500,2010,6,10.4
38500,2010,7,10.7
38500,2010,8,10.2
38500,2010,9,9.5
38500,2010,10,9.7
38500,2010,11,10.2
38500,2010,12,10.1
38500,2011,1,10.7
38500,2011,2,10.2
38500,2011,3,9.8
38500,2011,4,8.7
38500,2011,5,8.9
38500,2011,6,9.1
38500,2011,7,9.3
38500,2011,8,9.1
38500,2011,9,9.1
38500,2011,10,9.0
38500,2011,11,8.9
38500,2011,12,8.6
38500,2012,1,9.6
38500,2012,2,9.2
38500,2012,3,8.7
38500,2012,4,7.5
38500,2012,5,7.6
38500,2012,6,7.7
38500,2012,7,8.0
38500,2012,8,7.7
38500,2012,9,7.4
38500,2012,10,7.5
38500,2012,11,7.9
38500,2012,12,8.1
38500,2013,1,9.3
38500,2013,2,8.6
38500,2013,3,8.2
38500,2013,4,6.9
38500,2013,5,7.0
38500,2013,6,7.3
38500,2013,7,7.1
38500,2013,8,6.8
38500,2013,9,6.5
38500,2013,10,6.6
38500,2013,11,6.6
38500,2013,12,6.2
38500,2014,1,6.7
38500,2014,2,6.8
38500,2014,3,6.5
38500,2014,4,5.2
38500,2014,5,5.3
38500,2014,6,5.3
38500,2014,7,5.2
38500,2014,8,5.1
38500,2014,9,4.6
38500,2014,10,4.8
38500,2014,11,5.1
38500,2014,12,4.8
38500,2015,1,5.7
38500,2015,2,5.1
38500,2015,3,4.7
38500,2015,4,3.7
38500,2015,5,4.0
38500,2015,6,4.0
38500,2015,7,4.0
38500,2015,8,3.6
38500,2015,9,3.5
38500,2015,10,3.7
38500,2015,11,3.9
38500,2015,12,3.8
38500,2016,1,4.7
38500,2016,2,4.7
38500,2016,3,4.6
38500,2016,4,3.8
38500,2016,5,3.6
38500,2016,6,4.0
38500,2016,7,3.9
38500,2016,8,3.7
38500,2016,9,3.3
38500,2016,10,3.4
38500,2016,11,3.4
38500,2016,12,3.3
38500,2017,1,4.3
38500,2017,2,4.0
38500,2017,3,3.4
38500,2017,4,2.5
38500,2017,5,2.8
38500,2017,6,3.1
38500,2017,7,3.3
38500,2017,8,3.4
38500,2017,9,2.8
38500,2017,10,2.8
38500,2017,11,3.0
38500,2017,12,2.7
38500,2018,1,3.7
38500,2018,2,3.8
38500,2018,3,3.5
38500,2018,4,2.8
38500,2018,5,3.0
38500,2018,6,3.5
38500,2018,7,3.4
38500,2018,8,3.2
38500,2018,9,2.8
38500,2018,10,3.1
38500,2018,11,3.1
38500,2018,12,3.1
38500,2019,1,4.5
38500,2019,2,4.0
38500,2019,3,3.6
38500,2019,4,2.6
38500,2019,5,2.8
38500,2019,6,3.2
38500,2019,7,3.5
38500,2019,8,3.0
38500,2019,9,2.7
38500,2019,10,2.8
38500,2019,11,3.0
38500,2019,12,2.9
38500,2020,1,3.8
38500,2020,2,3.7
38500,2020,3,4.3
38500,2020,4,18.0
38500,2020,5,10.9
38500,2020,6,10.7
38500,2020,7,8.3
38500,2020,8,5.7
38500,2020,9,4.9
38500,2020,10,4.3
38500,2020,11,4.1
38500,2020,12,3.6
38500,2021,1,4.2
38500,2021,2,4.1
38500,2021,3,3.9
38500,2021,4,2.9
38500,2021,5,3.0
38500,2021,6,3.3
38500,2021,7,3.0
38500,2021,8,2.8
38500,2021,9,2.4
38500,2021,10,2.4
38500,2021,11,2.2
38500,2021,12,1.8
38500,2022,1,2.7
38500,2022,2,2.8
38500,2022,3,2.8
38500,2022,4,1.9
38500,2022,5,2.4
38500,2022,6,2.7
38500,2022,7,2.9
38500,2022,8,2.7
38500,2022,9,2.4
38500,2022,10,2.8
38500,2022,11,3.3
38500,2022,12,3.1
38500,2023,1,4.4
38500,2023,2,4.1
38500,2023,3,3.9
38500,2023,4,3.0
38500,2023,5,3.6
38500,2023,6,3.8
38500,2023,7,4.1
38500,2023,8,3.8
38500,2023,9,3.3
38500,2023,10,3.3
38500,2023,11,3.4
38500,2023,12,3.1
38500,2024,1,4.3
38500,2024,2,4.6
38500,2024,3,4.6
38500,2024,4,3.6
38500,2024,5,4.1
38500,2024,6,4.4
38500,2024,7,4.7
38500,2024,8,4.4
38500,2024,9,3.9
38500,2024,10,4.2
38500,2024,11,4.2
38500,2024,12,3.9
38500,2025,1,4.2
38500,2025,2,4.3
38500,2025,3,3.3
38500,2025,4,2.8
38500,2025,5,3.2
38500,2025,6,3.5
38500,2025,7,4.1
38500,2025,8,3.7
38500,2025,9,3.4
38500,2025,11,3.1
38500,2025,12,2.5
38540,2009,1,8.1
38540,2009,2,8.1
38540,2009,3,8.0
38540,2009,4,6.5
38540,2009,5,7.4
38540,2009,6,9.3
38540,2009,7,8.2
38540,2009,8,8.1
38540,2009,9,9.2
38540,2009,10,8.1
38540,2009,11,8.0
38540,2009,12,8.3
38540,2010,1,9.6
38540,2010,2,9.3
38540,2010,3,8.8
38540,2010,4,8.0
38540,2010,5,7.4
38540,2010,6,7.8
38540,2010,7,8.0
38540,2010,8,8.1
38540,2010,9,7.4
38540,2010,10,7.4
38540,2010,11,7.8
38540,2010,12,7.8
38540,2011,1,8.8
38540,2011,2,8.5
38540,2011,3,8.2
38540,2011,4,7.4
38540,2011,5,6.9
38540,2011,6,7.4
38540,2011,7,7.5
38540,2011,8,7.6
38540,2011,9,7.1
38540,2011,10,7.0
38540,2011,11,7.2
38540,2011,12,7.5
38540,2012,1,8.5
38540,2012,2,8.3
38540,2012,3,7.9
38540,2012,4,7.1
38540,2012,5,6.8
38540,2012,6,7.3
38540,2012,7,7.4
38540,2012,8,7.3
38540,2012,9,6.4
38540,2012,10,6.3
38540,2012,11,6.5
38540,2012,12,6.7
38540,2013,1,7.7
38540,2013,2,7.5
38540,2013,3,7.2
38540,2013,4,6.7
38540,2013,5,6.3
38540,2013,6,6.8
38540,2013,7,6.9
38540,2013,8,6.6
38540,2013,9,6.3
38540,2013,10,6.2
38540,2013,11,5.7
38540,2013,12,5.4
38540,2014,1,5.9
38540,2014,2,5.5
38540,2014,3,5.0
38540,2014,4,3.8
38540,2014,5,3.8
38540,2014,6,3.5
38540,2014,7,3.9
38540,2014,8,4.0
38540,2014,9,3.5
38540,2014,10,3.4
38540,2014,11,3.8
38540,2014,12,3.7
38540,2015,1,4.7
38540,2015,2,4.4
38540,2015,3,4.2
38540,2015,4,3.7
38540,2015,5,3.6
38540,2015,6,3.6
38540,2015,7,3.9
38540,2015,8,3.6
38540,2015,9,3.3
38540,2015,10,3.2
38540,2015,11,3.4
38540,2015,12,3.5
38540,2016,1,4.7
38540,2016,2,4.5
38540,2016,3,4.3
38540,2016,4,3.7
38540,2016,5,3.4
38540,2016,6,3.7
38540,2016,7,4.0
38540,2016,8,3.7
38540,2016,9,3.7
38540,2016,10,3.6
38540,2016,11,3.7
38540,2016,12,3.6
38540,2017,1,4.6
38540,2017,2,4.3
38540,2017,3,3.8
